id,number,started_at,manufactured_at,line,SMMainGroup,product_group,product_material,felt_speed,revs,scrap_rate,sheets,cosmos_flow_inlet,cosmos_flow_outlet,cosmos_flow_diff,cosmos_solids,cosmos_feed_age,tread_roll_pressure,tread_roll_left_nip_pressure,tread_roll_right_nip_pressure,feed_age,cement_batch_setpoint,silica_batch_setpoint,pulp_batch_setpoint,spheres_batch_setpoint,cement_batch_error,silica_batch_error,pulp_batch_error,additive_1_batch_setpoint,additive_1_batch_error,greensheet_test_moisture,agipulper_flow_rate,sludge_rec_flow,machine_cone_1_underflow,cosmos_coat_weight,cosmos_coat_weight_set_point,agipulper_percent_solids,main_vac,innertub_1_5,inner_tub_6_9,flocculent_flow,pulp_freeness,pulp_consistency,silica_sa,silica_40micron,lda_filtration_time,lda_bulk_density,lda_solids,cosmos_cement_sp,cosmos_cement_error,cosmos_silica_sp,cosmos_silica_error,feed_temperature,machine_cone_solids,mor,mor_filled,mor_in_spec,ilb,ilb_filled,ilb_in_spec,cosmos_fracture
389633,690937,12/6/2018 0:17,12/6/2018 0:41,SM2,2007103,4/4Trim,4/4SmoothTrimD16,301.7,7,2,42,103.686,88.8486,14.8377,26.4073,9.4464,32.90435,31.9355,33.8732,9.1114,832,887,5597,230,0.6056,-0.562,12.6492,44,0.0593,,665.315,3.9298,1250.67,10.0104,10,17.1271,83,20,90,16.05,531.115,3.269,333.508,82.3,26,216.533,7.12,401,5.3253,215,0.0203,110.02,10.588,,11.396,1,,1.7065,1,86
389634,690938,12/6/2018 0:17,12/6/2018 0:41,SM2,2007103,4/4Trim,4/4SmoothTrimD16,301.7,7,2,42,103.686,88.8486,14.8377,26.4073,9.4464,32.90435,31.9355,33.8732,9.1114,832,887,5597,230,0.6056,-0.562,12.6492,44,0.0593,,665.315,3.9298,1250.67,10.0104,10,17.1271,83,20,90,16.05,531.115,3.269,333.508,82.3,26,216.533,7.12,401,5.3253,215,0.0203,110.02,10.588,,11.396,1,,1.7065,1,86
389635,486345,12/6/2018 0:22,12/6/2018 0:49,SM1,2000063,Plank,5/16CemplankA1,296.008,3,2,108,-0.1319,88.9445,0.0056,14.9396,0,34.98005,36.0332,33.9269,9.7756,1050,1597,7188.5,1571,1.1355,0.4782,19.3458,105,-1.0903,,355.33,11.546,1012.21,0.0037,6.5,22.3651,0,0,0,14.0627,531.115,3.269,333.508,82.3,26,216.533,7.12,0,0,0,0,114.933,0,,11.805,1,,1.5725,1,0
389636,486346,12/6/2018 0:22,12/6/2018 0:49,SM1,2000063,Plank,5/16CemplankA1,296.008,3,2,108,-0.1319,88.9445,0.0056,14.9396,0,34.98005,36.0332,33.9269,9.7756,1050,1597,7188.5,1571,1.1355,0.4782,19.3458,105,-1.0903,,355.33,11.546,1012.21,0.0037,6.5,22.3651,0,0,0,14.0627,531.115,3.269,333.508,82.3,26,216.533,7.12,0,0,0,0,114.933,0,,11.805,1,,1.5725,1,0
389631,863295,12/6/2018 0:11,12/6/2018 0:50,SM3,2000036,Plank,5/16TexturedPlankB4,329.996,3,4,96,0,0,0,0,0,32.2888,33.1962,31.3814,0,860.7,1818,6370.59,0,-3.5559,-3.6101,0.4044,104.7,-1.6469,,256.064,73.5692,432.939,0,0,21.7027,0,0,0,0,476.47,3.592,333.508,82.3,0,0,0,0,0,0,0,0,0,,10.438,1,,1.38,1,0
389632,863296,12/6/2018 0:11,12/6/2018 0:50,SM3,2000036,Plank,5/16TexturedPlankB4,329.996,3,4,96,0,0,0,0,0,32.2888,33.1962,31.3814,0,860.7,1818,6370.59,0,-3.5559,-3.6101,0.4044,104.7,-1.6469,,256.064,73.5692,432.939,0,0,21.7027,0,0,0,0,476.47,3.592,333.508,82.3,0,0,0,0,0,0,0,0,0,,10.438,1,,1.38,1,0
389637,690939,12/6/2018 0:41,12/6/2018 1:05,SM2,2007103,4/4Trim,4/4SmoothTrimD16,303.082,7,0,42,104.538,89.6481,14.89,26.407,10.7721,32.90635,31.9348,33.8779,9.2683,832,887,5565,230,-0.3662,1.037,-2.5915,44,-0.5687,,667.125,-0.2995,1269.48,9.9973,10,17.1291,83,20,90,16.1511,531.115,3.269,333.508,82.3,26,216.533,7.12,401,4,215,-0.0014,110.046,10.5398,,11.396,1,,1.7065,1,86
389638,690940,12/6/2018 0:41,12/6/2018 1:05,SM2,2007103,4/4Trim,4/4SmoothTrimD16,303.082,7,0,42,104.538,89.6481,14.89,26.407,10.7721,32.90635,31.9348,33.8779,9.2683,832,887,5565,230,-0.3662,1.037,-2.5915,44,-0.5687,,667.125,-0.2995,1269.48,9.9973,10,17.1291,83,20,90,16.1511,531.115,3.269,333.508,82.3,26,216.533,7.12,401,4,215,-0.0014,110.046,10.5398,,11.396,1,,1.7065,1,86
389639,486347,12/6/2018 0:49,12/6/2018 1:16,SM1,2000063,Plank,5/16CemplankA1,293.106,3,0,110,-0.1379,88.5497,0.004,14.9396,0,34.9752,36.0209,33.9295,9.7839,1050,1597,7230,1571,-0.2776,-1.3788,19.5261,105,-1.1794,,364.446,3.6958,1061.61,0.0022,6.5,22.3972,0,0,0,14.013,531.115,3.269,333.508,82.3,26,216.533,7.12,0,0,0,0,114.985,0,11.95,11.95,1,1.5215,1.5215,1,0
389640,486348,12/6/2018 0:49,12/6/2018 1:16,SM1,2000063,Plank,5/16CemplankA1,293.106,3,0,110,-0.1379,88.5497,0.004,14.9396,0,34.9752,36.0209,33.9295,9.7839,1050,1597,7230,1571,-0.2776,-1.3788,19.5261,105,-1.1794,,364.446,3.6958,1061.61,0.0022,6.5,22.3972,0,0,0,14.013,531.115,3.269,333.508,82.3,26,216.533,7.12,0,0,0,0,114.985,0,,11.95,1,,1.5215,1,0
389641,863297,12/6/2018 1:01,12/6/2018 1:28,SM3,2000036,Plank,5/16TexturedPlankB4,329.998,3,26,120,0,0,0,0,0,32.26945,33.1785,31.3604,0,860.7,1818,6270.76,0,-6.3102,-1.6715,0.1036,104.7,-2.0269,,281.044,64.233,437.778,0,0,23.1588,0,0,0,0,476.47,3.592,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.438,1,,1.38,1,0
389642,863298,12/6/2018 1:01,12/6/2018 1:28,SM3,2000036,Plank,5/16TexturedPlankB4,329.998,3,26,120,0,0,0,0,0,32.26945,33.1785,31.3604,0,860.7,1818,6270.76,0,-6.3102,-1.6715,0.1036,104.7,-2.0269,,281.044,64.233,437.778,0,0,23.1588,0,0,0,0,476.47,3.592,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.438,1,,1.38,1,0
389643,690941,12/6/2018 1:05,12/6/2018 1:30,SM2,2007103,4/4Trim,4/4SmoothTrimD16,303.694,7,2,42,100.66,85.7469,14.8781,26.4068,10.1099,32.90835,31.9361,33.8806,9.3039,832,887,5565,230,0.2306,0.0344,0.5473,44,-0.1704,62.85,672.1,-0.3078,1277.88,9.9741,10,17.1292,83,20,90,16.0187,531.115,3.269,361.981,80.7,26,216.533,7.12,401,5.1213,215,-0.8699,110.04,10.5065,,11.396,1,,1.7065,1,86
389644,690942,12/6/2018 1:05,12/6/2018 1:30,SM2,2007103,4/4Trim,4/4SmoothTrimD16,303.694,7,2,42,100.66,85.7469,14.8781,26.4068,10.1099,32.90835,31.9361,33.8806,9.3039,832,887,5565,230,0.2306,0.0344,0.5473,44,-0.1704,,672.1,-0.3078,1277.88,9.9741,10,17.1292,83,20,90,16.0187,531.115,3.269,361.981,80.7,26,216.533,7.12,401,5.1213,215,-0.8699,110.04,10.5065,11.353,11.353,1,1.9255,1.9255,1,82
389645,486349,12/6/2018 1:16,12/6/2018 1:43,SM1,2000063,Plank,5/16CemplankA1,291.12,3,2,108,-0.1384,87.4514,0.0032,14.9397,0,34.9808,36.0336,33.928,9.4419,1050,1597,7230,1571,0.7134,1.5562,19.3051,105,-0.7442,,362.675,-0.028,1083.59,0.0018,6.5,22.3823,0,0,0,14.0006,531.115,3.269,361.981,80.7,26,216.533,7.12,0,0,0,0,115.047,0,,11.95,1,,1.5215,1,0
389646,486350,12/6/2018 1:16,12/6/2018 1:43,SM1,2000063,Plank,5/16CemplankA1,291.12,3,2,108,-0.1384,87.4514,0.0032,14.9397,0,34.9808,36.0336,33.928,9.4419,1050,1597,7230,1571,0.7134,1.5562,19.3051,105,-0.7442,,362.675,-0.028,1083.59,0.0018,6.5,22.3823,0,0,0,14.0006,531.115,3.269,361.981,80.7,26,216.533,7.12,0,0,0,0,115.047,0,,11.95,1,,1.5215,1,0
389649,690943,12/6/2018 1:30,12/6/2018 1:54,SM2,2007103,4/4Trim,4/4SmoothTrimD16,301.631,7,0,43,104.995,90.1694,14.8258,26.4066,10.8137,32.91015,31.9345,33.8858,9.0913,832,887,5565,230,-0.7841,0.4162,1.8566,44,-0.19,,662.464,3.9318,1335.76,9.9971,10,17.1211,83,20,90,16.0663,531.115,3.269,361.981,80.7,26,216.533,7.12,401,3.6461,215,0.2435,110.063,10.5433,,11.353,1,,1.9255,1,82
389650,690944,12/6/2018 1:30,12/6/2018 1:54,SM2,2007103,4/4Trim,4/4SmoothTrimD16,301.631,7,0,43,104.995,90.1694,14.8258,26.4066,10.8137,32.91015,31.9345,33.8858,9.0913,832,887,5565,230,-0.7841,0.4162,1.8566,44,-0.19,,662.464,3.9318,1335.76,9.9971,10,17.1211,83,20,90,16.0663,531.115,3.269,361.981,80.7,26,216.533,7.12,401,3.6461,215,0.2435,110.063,10.5433,,11.353,1,,1.9255,1,82
389647,863301,12/6/2018 1:29,12/6/2018 1:57,SM3,2000036,Plank,5/16TexturedPlankB4,330,3,14,120,0,0,0,0,0,32.27345,33.1819,31.365,0,860.7,1818,6170.94,0,-1.7023,-2.7877,0.0907,104.7,-1.399,,272.722,75.0819,426.076,0,0,21.8474,0,0,0,0,476.47,3.592,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.438,1,,1.38,1,0
389648,863302,12/6/2018 1:29,12/6/2018 1:57,SM3,2000036,Plank,5/16TexturedPlankB4,330,3,14,120,0,0,0,0,0,32.27345,33.1819,31.365,0,860.7,1818,6170.94,0,-1.7023,-2.7877,0.0907,104.7,-1.399,,272.722,75.0819,426.076,0,0,21.8474,0,0,0,0,476.47,3.592,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.438,1,,1.38,1,0
389651,486351,12/6/2018 1:44,12/6/2018 2:11,SM1,2000063,Plank,5/16CemplankA1,291.29,3,2,108,-0.1334,88.1089,0.0051,14.9398,0,34.97925,36.0347,33.9238,9.9417,1050,1597,7230,1571,-0.4395,0.7489,20.1118,105,-0.8683,,365.85,43.553,1073.88,0.0033,6.5,22.3937,0,0,0,13.9503,531.115,3.269,361.981,80.7,26,216.533,7.12,0,0,0,0,114.968,0,,11.95,1,,1.5215,1,0
389652,486352,12/6/2018 1:44,12/6/2018 2:11,SM1,2000063,Plank,5/16CemplankA1,291.29,3,2,108,-0.1334,88.1089,0.0051,14.9398,0,34.97925,36.0347,33.9238,9.9417,1050,1597,7230,1571,-0.4395,0.7489,20.1118,105,-0.8683,,365.85,43.553,1073.88,0.0033,6.5,22.3937,0,0,0,13.9503,531.115,3.269,361.981,80.7,26,216.533,7.12,0,0,0,0,114.968,0,,11.95,1,,1.5215,1,0
389653,690945,12/6/2018 1:55,12/6/2018 2:17,SM2,2007103,4/4Trim,4/4SmoothTrimD16,298.464,7,8,36,102.177,87.5003,14.6765,26.4065,10.8343,32.9168,31.9481,33.8855,9.0483,832,887,5565,230,-0.0611,-0.2759,-1.9852,44,-0.1093,,666.337,-0.3163,1336.62,10.0096,10,17.1377,83,20,90,16.2152,531.115,3.269,361.981,80.7,26,216.533,7.12,401,2.7249,215,-1.1413,109.899,10.583,,11.353,1,,1.9255,1,82
389654,690946,12/6/2018 1:55,12/6/2018 2:17,SM2,2007103,4/4Trim,4/4SmoothTrimD16,298.464,7,8,36,102.177,87.5003,14.6765,26.4065,10.8343,32.9168,31.9481,33.8855,9.0483,832,887,5565,230,-0.0611,-0.2759,-1.9852,44,-0.1093,,666.337,-0.3163,1336.62,10.0096,10,17.1377,83,20,90,16.2152,531.115,3.269,361.981,80.7,26,216.533,7.12,401,2.7249,215,-1.1413,109.899,10.583,,11.353,1,,1.9255,1,82
389655,863301,12/6/2018 1:57,12/6/2018 2:25,SM3,2000036,Plank,5/16TexturedPlankB4,330.004,3,0,126,0,0,0,0,0,32.28115,33.1893,31.373,0,860.7,1818,6170.94,0,-5.4579,-2.6878,0.0467,104.7,-1.3702,,274.982,70.1209,426.375,0,0,21.5748,0,0,0,0,476.47,3.592,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.438,1,,1.38,1,0
389656,863302,12/6/2018 1:57,12/6/2018 2:25,SM3,2000036,Plank,5/16TexturedPlankB4,330.004,3,0,126,0,0,0,0,0,32.28115,33.1893,31.373,0,860.7,1818,6170.94,0,-5.4579,-2.6878,0.0467,104.7,-1.3702,,274.982,70.1209,426.375,0,0,21.5748,0,0,0,0,476.47,3.592,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.438,1,,1.38,1,0
389657,486353,12/6/2018 2:11,12/6/2018 2:39,SM1,2000063,Plank,5/16CemplankA1,291.231,3,4,108,-0.1269,89.0463,0.0049,14.9398,0,34.98335,36.0359,33.9308,9.8776,1050,1597,7178,1571,-0.1533,-0.0243,19.1593,105,-0.8695,,361.789,62.6037,1091.17,0.002,6.5,22.412,0,0,0,13.9303,536.308,3.613,361.981,80.7,26,216.533,7.12,0,0,0,0,115.01,0,,11.95,1,,1.5215,1,0
389658,486354,12/6/2018 2:11,12/6/2018 2:39,SM1,2000063,Plank,5/16CemplankA1,291.231,3,4,108,-0.1269,89.0463,0.0049,14.9398,0,34.98335,36.0359,33.9308,9.8776,1050,1597,7178,1571,-0.1533,-0.0243,19.1593,105,-0.8695,,361.789,62.6037,1091.17,0.002,6.5,22.412,0,0,0,13.9303,536.308,3.613,361.981,80.7,26,216.533,7.12,0,0,0,0,115.01,0,,11.95,1,,1.5215,1,0
389659,690947,12/6/2018 2:18,12/6/2018 2:42,SM2,2007103,4/4Trim,4/4SmoothTrimD16,292.119,7,0,42,103.917,89.5537,14.3629,26.4064,10.1301,32.9127,31.9458,33.8796,9.6564,832,887,5581,230,-0.2816,-0.1604,-4.9198,44,-0.2526,61.95,682.545,3.3453,1250.83,10.0059,10,17.1714,83,20,90,16.0562,536.308,3.613,361.981,80.7,26,216.533,7.12,401,5.283,215,0.2702,110.023,10.6396,,11.353,1,,1.9255,1,82
389660,690948,12/6/2018 2:18,12/6/2018 2:42,SM2,2007103,4/4Trim,4/4SmoothTrimD16,292.119,7,0,42,103.917,89.5537,14.3629,26.4064,10.1301,32.9127,31.9458,33.8796,9.6564,832,887,5581,230,-0.2816,-0.1604,-4.9198,44,-0.2526,,682.545,3.3453,1250.83,10.0059,10,17.1714,83,20,90,16.0562,536.308,3.613,361.981,80.7,26,216.533,7.12,401,5.283,215,0.2702,110.023,10.6396,,11.353,1,,1.9255,1,82
389661,863303,12/6/2018 2:25,12/6/2018 2:52,SM3,2000036,Plank,5/16TexturedPlankB4,329.994,3,0,120,0,0,0,0,0,32.2911,33.1995,31.3827,0,860.7,1818,6179.76,0,-2.7947,-1.963,0.2151,104.7,-1.4046,,262.467,71.9882,425.837,0,0,21.4898,0,0,0,0,463.812,3.555,361.981,80.7,0,0,0,0,0,0,0,0,0,10.161,10.161,1,1.321,1.321,1,0
389662,863304,12/6/2018 2:25,12/6/2018 2:52,SM3,2000036,Plank,5/16TexturedPlankB4,329.994,3,0,120,0,0,0,0,0,32.2911,33.1995,31.3827,0,860.7,1818,6179.76,0,-2.7947,-1.963,0.2151,104.7,-1.4046,,262.467,71.9882,425.837,0,0,21.4898,0,0,0,0,463.812,3.555,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.161,1,,1.321,1,0
389663,486355,12/6/2018 2:39,12/6/2018 3:07,SM1,2000063,Plank,5/16CemplankA1,291.169,3,2,110,-0.1295,89.1757,0.0044,14.9399,0,34.9859,36.038,33.9338,10.0521,1050,1597,7126,1571,-0.145,0.3716,18.7462,105,-1,,359.344,59.9284,1084.26,0.003,6.5,22.4318,0,0,0,13.9481,536.308,3.613,361.981,80.7,26,216.533,7.12,0,0,0,0,114.884,0,,11.95,1,,1.5215,1,0
389664,486356,12/6/2018 2:39,12/6/2018 3:07,SM1,2000063,Plank,5/16CemplankA1,291.169,3,2,110,-0.1295,89.1757,0.0044,14.9399,0,34.9859,36.038,33.9338,10.0521,1050,1597,7126,1571,-0.145,0.3716,18.7462,105,-1,,359.344,59.9284,1084.26,0.003,6.5,22.4318,0,0,0,13.9481,536.308,3.613,361.981,80.7,26,216.533,7.12,0,0,0,0,114.884,0,,11.95,1,,1.5215,1,0
389665,690949,12/6/2018 2:43,12/6/2018 3:13,SM2,2007103,4/4Trim,4/4SmoothTrimD16,293.175,7,20,42,103.133,88.8998,14.3558,26.4065,10.0983,32.9097,31.9445,33.8749,10.1769,832,887,5597,230,0.0852,-0.4052,0.6346,44,-0.0701,,688.645,-0.313,1159.58,9.9596,10,19.2137,85.0108,39.184,61.2989,16.1035,536.308,3.613,361.981,80.7,26,216.533,7.12,401,3,215,0.0544,109.69,10.7114,,11.353,1,,1.9255,1,82
389666,690950,12/6/2018 2:43,12/6/2018 3:13,SM2,2007103,4/4Trim,4/4SmoothTrimD16,293.175,7,20,42,103.133,88.8998,14.3558,26.4065,10.0983,32.9097,31.9445,33.8749,10.1769,832,887,5597,230,0.0852,-0.4052,0.6346,44,-0.0701,,688.645,-0.313,1159.58,9.9596,10,19.2137,85.0108,39.184,61.2989,16.1035,536.308,3.613,361.981,80.7,26,216.533,7.12,401,3,215,0.0544,109.69,10.7114,,11.353,1,,1.9255,1,82
389667,863307,12/6/2018 2:53,12/6/2018 3:20,SM3,2000036,Plank,5/16TexturedPlankB4,326.234,3,0,120,0,0,0,0,0,32.30105,33.2097,31.3924,0,860.7,1818,6188.57,0,-0.9144,-2.3607,-0.1455,104.7,-1.0662,,246.61,69.6236,418.783,0,0,21.4745,0,0,0,0,463.812,3.555,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.161,1,,1.321,1,0
389668,863308,12/6/2018 2:53,12/6/2018 3:20,SM3,2000036,Plank,5/16TexturedPlankB4,326.234,3,0,120,0,0,0,0,0,32.30105,33.2097,31.3924,0,860.7,1818,6188.57,0,-0.9144,-2.3607,-0.1455,104.7,-1.0662,,246.61,69.6236,418.783,0,0,21.4745,0,0,0,0,463.812,3.555,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.161,1,,1.321,1,0
389669,486357,12/6/2018 3:07,12/6/2018 3:33,SM1,2000063,Plank,5/16CemplankA1,291.295,3,0,97,-0.126,88.9985,0.0051,14.9404,0,34.9783,36.0348,33.9218,8.253,1050,1597,7126,1571,1.2986,-0.8215,14.3902,105,-1,,362.33,60.2249,1141.83,0.002,6.5,22.438,0,0,0,13.9413,536.308,3.613,361.981,80.7,26,216.533,7.12,0,0,0,0,114.358,0,,11.95,1,,1.5215,1,0
389670,486358,12/6/2018 3:07,12/6/2018 3:33,SM1,2000063,Plank,5/16CemplankA1,291.295,3,0,97,-0.126,88.9985,0.0051,14.9404,0,34.9783,36.0348,33.9218,8.253,1050,1597,7126,1571,1.2986,-0.8215,14.3902,105,-1,,362.33,60.2249,1141.83,0.002,6.5,22.438,0,0,0,13.9413,536.308,3.613,361.981,80.7,26,216.533,7.12,0,0,0,0,114.358,0,11.9395,11.9395,1,1.2505,1.2505,1,0
389671,690951,12/6/2018 3:13,12/6/2018 3:36,SM2,2007103,4/4Trim,4/4SmoothTrimD16,288.218,7,0,37,103.212,89.0516,14.1605,26.4066,10.5713,32.92405,31.9566,33.8915,10.0014,832,887,5597,230,-0.8716,0.3083,2.9394,44,0.0202,,659.277,-0.3221,1156.71,9.9956,10,17.1358,80,40,60,16.0617,536.308,3.613,361.981,80.7,26,216.533,7.12,401,3,215,0.1619,110.616,10.6704,,11.353,1,,1.9255,1,82
389672,690952,12/6/2018 3:13,12/6/2018 3:36,SM2,2007103,4/4Trim,4/4SmoothTrimD16,288.218,7,0,37,103.212,89.0516,14.1605,26.4066,10.5713,32.92405,31.9566,33.8915,10.0014,832,887,5597,230,-0.8716,0.3083,2.9394,44,0.0202,,659.277,-0.3221,1156.71,9.9956,10,17.1358,80,40,60,16.0617,536.308,3.613,361.981,80.7,26,216.533,7.12,401,3,215,0.1619,110.616,10.6704,,11.353,1,,1.9255,1,82
389673,863309,12/6/2018 3:20,12/6/2018 3:55,SM3,2000036,Plank,5/16TexturedPlankB4,325.003,3,36,120,0,0,0,0,0,32.30075,33.2093,31.3922,0,860.7,1818,6188.57,0,-4.2611,-2.6461,0.1258,104.7,-0.3278,,272.216,70.3263,416.106,0,0,22.7972,0,0,0,0,463.812,3.555,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.161,1,,1.321,1,0
389674,863310,12/6/2018 3:20,12/6/2018 3:55,SM3,2000036,Plank,5/16TexturedPlankB4,325.003,3,36,120,0,0,0,0,0,32.30075,33.2093,31.3922,0,860.7,1818,6188.57,0,-4.2611,-2.6461,0.1258,104.7,-0.3278,,272.216,70.3263,416.106,0,0,22.7972,0,0,0,0,463.812,3.555,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.161,1,,1.321,1,0
389675,863309,12/6/2018 3:55,12/6/2018 4:20,SM3,2000036,Plank,5/16TexturedPlankB4,323.967,3,14,102,0,0,0,0,0,32.28925,33.2023,31.3762,0,860.7,1818,6188.57,0,-4.6275,-3.2071,0.0281,104.7,-0.6033,,267.59,61.1921,451.852,0,0,21.6332,0,0,0,0,473.013,3.68,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.161,1,,1.321,1,0
389676,863310,12/6/2018 3:55,12/6/2018 4:20,SM3,2000036,Plank,5/16TexturedPlankB4,323.967,3,14,102,0,0,0,0,0,32.28925,33.2023,31.3762,0,860.7,1818,6188.57,0,-4.6275,-3.2071,0.0281,104.7,-0.6033,,267.59,61.1921,451.852,0,0,21.6332,0,0,0,0,473.013,3.68,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.161,1,,1.321,1,0
389681,863309,12/6/2018 4:40,12/6/2018 5:10,SM3,2000036,Plank,5/16TexturedPlankB4,315.098,3,96,126,0,0,0,0,0,32.2781,33.1858,31.3704,0,860.7,1818,6101.41,0,-5.5943,-2.6727,0.1107,104.7,-0.9686,,298.043,67.4439,428.056,0,0,25.3886,0,0,0,0,473.013,3.68,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.161,1,,1.321,1,0
389682,863310,12/6/2018 4:40,12/6/2018 5:10,SM3,2000036,Plank,5/16TexturedPlankB4,315.098,3,96,126,0,0,0,0,0,32.2781,33.1858,31.3704,0,860.7,1818,6101.41,0,-5.5943,-2.6727,0.1107,104.7,-0.9686,,298.043,67.4439,428.056,0,0,25.3886,0,0,0,0,473.013,3.68,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.161,1,,1.321,1,0
389679,690953,12/6/2018 4:40,12/6/2018 5:12,SM2,2007103,4/4Trim,4/4SmoothTrimD16,268.241,7,8,42,101.459,88.2693,13.1892,26.4066,8.6186,32.9332,31.965,33.9014,12.6264,832,887,5597,230,-0.3619,0.5811,0.7951,44,-0.0674,,697.457,-0.3153,1501.26,10.0157,10,17.3576,80,40,60,15.9339,426.339,3.603,361.981,80.7,26,216.533,7.12,401,3.0205,215,-0.0978,105.598,11.0449,,11.353,1,,1.9255,1,82
389680,690954,12/6/2018 4:40,12/6/2018 5:12,SM2,2007103,4/4Trim,4/4SmoothTrimD16,268.241,7,8,42,101.459,88.2693,13.1892,26.4066,8.6186,32.9332,31.965,33.9014,12.6264,832,887,5597,230,-0.3619,0.5811,0.7951,44,-0.0674,,697.457,-0.3153,1501.26,10.0157,10,17.3576,80,40,60,15.9339,426.339,3.603,361.981,80.7,26,216.533,7.12,401,3.0205,215,-0.0978,105.598,11.0449,,11.353,1,,1.9255,1,82
389677,486359,12/6/2018 4:37,12/6/2018 5:20,SM1,2000025,Plank,5/16SmoothPlankB4,309.335,4,64,97,-0.1423,83.1593,0.0029,14.9407,0,38.1889,38.1289,38.2489,17.8492,1050,1597,7106,1571,-0.513,-0.1819,16.7469,105,-1.2329,,340.29,22.2287,1268.5,0.0014,6.5,24.8806,0,0,0,13.8873,426.339,3.603,361.981,80.7,26,216.533,7.12,0,0,0,0,105.695,0,10.484,10.484,1,1.4005,1.4005,1,0
389678,486360,12/6/2018 4:37,12/6/2018 5:20,SM1,2000025,Plank,5/16SmoothPlankB4,309.335,4,64,97,-0.1423,83.1593,0.0029,14.9407,0,38.1889,38.1289,38.2489,17.8492,1050,1597,7106,1571,-0.513,-0.1819,16.7469,105,-1.2329,,340.29,22.2287,1268.5,0.0014,6.5,24.8806,0,0,0,13.8873,426.339,3.603,361.981,80.7,26,216.533,7.12,0,0,0,0,105.695,0,,10.484,1,,1.4005,1,0
389683,863313,12/6/2018 5:11,12/6/2018 5:39,SM3,2000036,Plank,5/16TexturedPlankB4,318.767,3,0,120,0,0,0,0,0,32.2747,33.1843,31.3651,0,860.7,1818,6101.41,0,-4.8359,-2.7569,0.1071,104.7,-0.3538,,260.245,67.4939,427.776,0,0,21.6208,0,0,0,0,473.013,3.68,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.161,1,,1.321,1,0
389684,863314,12/6/2018 5:11,12/6/2018 5:39,SM3,2000036,Plank,5/16TexturedPlankB4,318.767,3,0,120,0,0,0,0,0,32.2747,33.1843,31.3651,0,860.7,1818,6101.41,0,-4.8359,-2.7569,0.1071,104.7,-0.3538,,260.245,67.4939,427.776,0,0,21.6208,0,0,0,0,473.013,3.68,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.161,1,,1.321,1,0
389689,863315,12/6/2018 5:39,12/6/2018 5:44,SM3,2000036,Plank,5/16TexturedPlankB4,309.939,3,0,12,0,0,0,0,0,32.2813,33.1905,31.3721,0,860.7,1818,6101.41,0,-11.2,-1.9813,0.376,104.7,-0.3667,,276.067,62.7839,114.37,0,0,21.365,0,0,0,0,473.013,3.68,361.981,80.7,0,0,0,0,0,0,0,0,0,,10.161,1,,1.321,1,0
389690,863316,12/6/2018 5:39,12/6/2018 5:44,SM3,2000036,Plank,5/16TexturedPlankB4,309.939,3,0,12,0,0,0,0,0,32.2813,33.1905,31.3721,0,860.7,1818,6101.41,0,-11.2,-1.9813,0.376,104.7,-0.3667,,276.067,62.7839,114.37,0,0,21.365,0,0,0,0,473.013,3.68,361.981,80.7,0,0,0,0,0,0,0,0,0,10.1685,10.1685,1,1.324,1.324,1,0
389685,690955,12/6/2018 5:13,12/6/2018 5:46,SM2,2007103,4/4Trim,4/4SmoothTrimD16,277.158,7,20,43,100.378,86.7388,13.6385,26.4071,12.4565,32.9088,31.9506,33.867,11.0304,832,887,5565.5,230,-0.1774,-0.161,-0.9031,44,-0.1811,,653.439,2.7064,1523.6,10.0084,10,18.5372,80,40,60,15.984,410.762,3.547,361.981,80.7,26,216.533,7.12,401,2.8438,215,0.2065,110.721,11.1113,,11.353,1,,1.9255,1,82
389686,690956,12/6/2018 5:13,12/6/2018 5:46,SM2,2007103,4/4Trim,4/4SmoothTrimD16,277.158,7,20,43,100.378,86.7388,13.6385,26.4071,12.4565,32.9088,31.9506,33.867,11.0304,832,887,5565.5,230,-0.1774,-0.161,-0.9031,44,-0.1811,,653.439,2.7064,1523.6,10.0084,10,18.5372,80,40,60,15.984,410.762,3.547,361.981,80.7,26,216.533,7.12,401,2.8438,215,0.2065,110.721,11.1113,11.0605,11.0605,1,1.1785,1.1785,1,74
